split,day,underlying,protocol,opt,strike,lots,entry,stop,target,exit_price,action,entry_charge,exit_charge,net
train,2025-11-25,FINNIFTY,ALPHA,CE,27300.0,48,102.08,76.56,140.36,76.18,STOP,111.89,304.48,-50149.75
train,2025-11-26,NIFTY,ALPHA,PE,26250.0,16,157.43,118.07,216.47,182.33,THESIS_BROKEN,108.7,443.79,29329.61
train,2025-11-26,NIFTY,ALPHA,PE,26300.0,17,154.26,115.7,212.11,181.89,THESIS_BROKEN,112.19,468.96,34636.9
train,2025-11-26,NIFTY,ALPHA,PE,26300.0,15,167.02,125.27,229.66,166.76,THESIS_BROKEN,108.24,383.89,-786.88
train,2025-11-27,SENSEX,ALPHA,PE,86200.0,38,261.58,196.19,359.67,357.87,TARGET,106.04,536.2,72541.3
train,2025-11-27,SENSEX,ALPHA,PE,86200.0,42,236.63,177.47,325.37,323.74,TARGET,106.02,536.13,72530.38
train,2025-11-27,SENSEX,ALPHA,CE,85300.0,46,216.57,162.43,297.78,296.29,TARGET,106.22,537.34,72702.61
train,2025-11-27,NIFTY,GAMMA,PE,26300.0,19,136.22,102.17,187.31,161.14,THESIS_BROKEN,111.03,464.59,34930.04
train,2025-11-28,NIFTY,ALPHA,CE,26100.0,16,162.67,122.0,223.67,222.55,TARGET,111.54,536.48,71210.57
train,2025-12-08,BANKEX,GAMMA,PE,66800.0,12,523.91,392.93,720.37,716.77,TARGET,101.82,509.92,68819.17
train,2025-12-03,SENSEX,ALPHA,PE,85100.0,39,252.78,189.59,347.57,345.83,TARGET,105.37,532.0,71945.25
train,2025-12-03,SENSEX,ALPHA,PE,85200.0,34,291.06,218.3,400.21,291.54,THESIS_BROKEN,105.67,397.23,-179.9
train,2025-12-03,NIFTY,ALPHA,CE,25800.0,13,192.63,144.47,264.87,232.48,THESIS_BROKEN,108.2,458.9,38286.41
train,2025-12-04,SENSEX,ALPHA,CE,84900.0,47,212.04,159.03,291.55,290.09,TARGET,106.26,537.52,72728.63
train,2025-12-04,NIFTY,ALPHA,CE,25900.0,16,159.68,119.76,219.55,162.88,THESIS_BROKEN,109.91,398.98,3337.71
train,2025-12-05,NIFTY,ALPHA,PE,26200.0,24,111.06,83.29,152.7,109.2,THESIS_BROKEN,113.65,401.09,-3853.29
train,2025-12-05,NIFTY,BETA,CE,25950.0,18,146.96,110.22,202.07,201.06,TARGET,112.96,544.87,72376.7
train,2025-12-05,NIFTY,ALPHA,PE,26250.0,22,119.59,89.69,164.44,163.62,TARGET,112.49,542.05,71986.39
train,2025-12-05,NIFTY,ALPHA,PE,26300.0,24,109.91,82.43,151.13,150.37,TARGET,112.72,543.41,72174.31
train,2025-12-08,SENSEX,ALPHA,CE,85300.0,18,537.15,402.86,738.58,537.3,THESIS_BROKEN,103.79,388.14,-438.65
train,2025-12-08,NIFTY,ALPHA,CE,25900.0,16,162.62,121.97,223.61,222.49,TARGET,111.51,536.33,71191.31
train,2025-12-08,NIFTY,ALPHA,CE,25850.0,17,151.18,113.39,207.88,112.82,STOP,110.41,299.85,-49323.01
train,2025-12-08,SENSEX,ALPHA,CE,84800.0,19,503.18,377.39,691.88,688.42,TARGET,102.89,516.63,69769.63
train,2025-12-09,SENSEX,ALPHA,CE,84400.0,21,459.32,344.49,631.56,552.67,THESIS_BROKEN,103.6,461.07,38645.17
train,2025-12-09,SENSEX,ALPHA,PE,85100.0,28,350.06,262.55,481.34,430.74,THESIS_BROKEN,104.89,478.2,44592.95
train,2025-12-09,NIFTY,ALPHA,PE,26000.0,24,109.87,82.4,151.07,81.99,STOP,112.68,307.02,-50601.91
train,2025-12-09,NIFTY,ALPHA,PE,26000.0,27,95.3,71.48,131.04,71.12,STOP,110.52,300.18,-49382.06
train,2025-12-09,NIFTY,ALPHA,CE,25700.0,25,103.8,77.85,142.72,142.01,TARGET,111.25,534.94,70997.38
train,2025-12-10,SENSEX,ALPHA,PE,85100.0,34,291.06,218.3,400.21,360.39,THESIS_BROKEN,105.67,485.48,46552.57
train,2025-12-10,SENSEX,ALPHA,CE,84400.0,29,339.5,254.63,466.82,294.07,THESIS_BROKEN,105.26,345.05,-26800.73
train,2025-12-22,BANKEX,ALPHA,PE,66500.0,22,290.4,217.8,399.3,397.3,TARGET,103.08,517.8,69935.43
train,2025-12-22,BANKEX,ALPHA,PE,66500.0,26,255.73,191.8,351.63,349.87,TARGET,106.31,537.92,72784.87
train,2025-12-23,BANKEX,ALPHA,PE,66500.0,28,234.96,176.22,323.07,321.45,TARGET,105.44,532.5,72017.57
train,2025-12-15,NIFTY,ALPHA,PE,26100.0,22,116.64,87.48,160.39,159.58,TARGET,110.28,529.28,70210.73
train,2025-12-15,NIFTY,ALPHA,PE,26100.0,23,112.29,84.22,154.4,115.27,THESIS_BROKEN,110.84,405.45,4628.95
train,2025-12-23,BANKEX,ALPHA,PE,66500.0,29,223.78,167.84,307.7,306.16,TARGET,104.32,525.61,71041.09
train,2025-12-15,NIFTY,ALPHA,PE,26150.0,20,127.6,95.7,175.45,174.57,TARGET,109.82,526.48,69822.82
train,2025-12-16,NIFTY,ALPHA,CE,25800.0,22,117.26,87.95,161.23,160.43,TARGET,110.75,531.95,70581.76
train,2025-12-16,NIFTY,ALPHA,CE,25800.0,26,101.55,76.16,139.63,107.86,THESIS_BROKEN,112.8,427.51,11756.39
train,2025-12-17,SENSEX,ALPHA,CE,84300.0,27,359.88,269.91,494.83,492.36,TARGET,104.18,524.69,70909.98
train,2025-12-17,SENSEX,ALPHA,CE,84400.0,31,317.06,237.8,435.96,275.91,THESIS_BROKEN,105.13,346.01,-25964.45
train,2025-12-17,FINNIFTY,GAMMA,PE,27350.0,25,198.18,148.63,272.49,223.88,THESIS_BROKEN,112.87,453.53,25132.6
train,2025-12-18,SENSEX,ALPHA,PE,84600.0,44,223.21,167.41,306.92,305.38,TARGET,105.06,530.08,71674.39
train,2025-12-19,NIFTY,ALPHA,PE,26100.0,19,136.53,102.4,187.73,186.79,TARGET,111.23,534.78,70975.69
train,2025-12-22,SENSEX,ALPHA,PE,85700.0,2,343.11,257.33,471.78,352.18,THESIS_BROKEN,29.29,50.15,283.29
train,2025-12-22,NIFTY,ALPHA,PE,26300.0,1,137.72,103.29,189.37,188.42,TARGET,28.25,50.74,3723.37
valid,2026-01-01,BANKEX,ALPHA,PE,67000.0,10,610.41,457.81,839.32,636.25,DAYLIGHT,99.54,383.33,7269.35
train,2025-12-23,NIFTY,ALPHA,PE,26300.0,23,111.19,83.39,152.88,152.12,TARGET,109.99,527.53,69968.6
train,2025-12-23,FINNIFTY,ALPHA,PE,27700.0,31,157.61,118.21,216.71,162.38,THESIS_BROKEN,111.63,410.29,5400.32
train,2025-12-23,NIFTY,ALPHA,PE,26300.0,25,105.2,78.9,144.66,92.04,THESIS_BROKEN,112.46,355.01,-25154.66
train,2025-12-24,SENSEX,ALPHA,CE,85300.0,45,220.04,165.03,302.56,301.05,TARGET,105.72,534.24,72263.37
train,2025-12-24,SENSEX,ALPHA,CE,85300.0,46,217.23,162.92,298.69,162.11,STOP,106.48,304.68,-51123.04
train,2025-12-24,SENSEX,ALPHA,CE,85200.0,51,194.92,146.19,268.01,266.67,TARGET,106.05,536.24,72547.73
valid,2026-01-05,BANKEX,GAMMA,PE,67700.0,9,696.83,522.62,958.14,687.89,DAYLIGHT,101.62,373.65,-2887.65
train,2025-12-26,BANKNIFTY,BETA,CE,58800.0,41,322.34,241.76,443.22,441.01,TARGET,112.89,544.46,72320.32
train,2025-12-26,BANKNIFTY,ALPHA,CE,58800.0,1,311.34,233.51,428.1,305.32,THESIS_BROKEN,15.88,22.29,-128.59
valid,2026-01-06,BANKEX,ALPHA,PE,67900.0,10,648.82,486.62,892.13,681.72,THESIS_BROKEN,104.31,409.05,9356.72
train,2025-12-26,NIFTY,ALPHA,CE,25900.0,17,148.76,111.57,204.55,203.53,TARGET,109.03,521.95,69192.8
train,2025-12-29,FINNIFTY,ALPHA,CE,27250.0,42,117.74,88.31,161.9,87.87,STOP,112.7,307.09,-50614.06
train,2025-12-29,BANKNIFTY,ALPHA,PE,59100.0,57,233.24,174.93,320.71,174.06,STOP,113.43,309.39,-51026.56
train,2025-12-30,NIFTY,ALPHA,CE,25850.0,29,90.29,67.72,124.15,107.21,THESIS_BROKEN,112.05,471.42,36224.6
train,2025-12-30,BANKNIFTY,ALPHA,PE,59200.0,60,222.11,166.58,305.4,303.88,TARGET,113.65,548.81,72926.02
train,2025-12-30,SENSEX,ALPHA,CE,84300.0,26,377.65,283.24,519.27,516.68,TARGET,105.03,529.97,71657.03
train,2025-12-30,NIFTY,ALPHA,CE,25800.0,25,106.13,79.6,145.93,98.6,THESIS_BROKEN,113.23,378.65,-14598.44
train,2025-12-30,FINNIFTY,ALPHA,CE,27200.0,45,110.92,83.19,152.52,82.78,STOP,113.54,309.74,-51087.82
train,2025-12-30,BANKNIFTY,ALPHA,PE,59200.0,68,195.8,146.85,269.23,146.12,STOP,113.56,309.83,-51101.32
valid,2025-12-31,NIFTY,ALPHA,CE,25900.0,14,182.42,136.82,250.83,233.23,THESIS_BROKEN,109.88,493.88,52740.44
valid,2025-12-31,SENSEX,ALPHA,PE,85600.0,33,294.32,220.74,404.68,402.66,TARGET,104.15,524.46,70879.14
valid,2026-01-01,SENSEX,ALPHA,PE,85600.0,51,193.78,145.33,266.44,265.11,TARGET,105.57,533.24,72121.66
valid,2026-01-01,NIFTY,ALPHA,PE,26300.0,21,123.86,92.89,170.31,169.46,TARGET,111.48,536.15,71166.01
valid,2026-01-01,SENSEX,ALPHA,PE,85600.0,43,229.2,171.9,315.14,313.57,TARGET,105.34,531.83,71923.42
valid,2026-01-13,BANKEX,GAMMA,PE,84600.0,10,647.2,485.4,889.89,627.0,INVALIDATION,104.1,378.11,-6541.24
valid,2026-01-14,BANKEX,ALPHA,PE,67100.0,12,521.22,390.92,716.68,589.34,THESIS_BROKEN,101.41,423.45,23996.36
valid,2026-01-14,BANKEX,ALPHA,PE,67200.0,10,614.42,460.81,844.82,694.71,THESIS_BROKEN,100.04,416.39,23571.47
valid,2026-01-05,SENSEX,ALPHA,CE,85400.0,25,392.35,294.26,539.48,292.79,STOP,104.96,299.51,-50183.62
valid,2026-01-05,NIFTY,ALPHA,CE,26200.0,24,109.38,82.04,150.4,114.87,THESIS_BROKEN,112.29,420.69,9346.77
valid,2026-01-05,SENSEX,ALPHA,CE,85300.0,28,352.7,264.53,484.97,330.34,DAYLIGHT,105.51,372.25,-13001.6
valid,2026-01-06,SENSEX,BETA,CE,84800.0,25,393.27,294.95,540.75,538.05,TARGET,105.15,530.62,71750.86
valid,2026-01-07,SENSEX,ALPHA,PE,85200.0,2,269.24,201.93,370.2,368.35,TARGET,28.06,51.36,3885.08
valid,2026-01-07,NIFTY,ALPHA,CE,26000.0,1,167.46,125.6,230.26,229.11,TARGET,29.26,56.61,4537.71
valid,2026-01-07,SENSEX,GAMMA,PE,85200.0,2,254.5,190.87,349.93,300.89,THESIS_BROKEN,27.83,46.28,1781.57
valid,2026-01-07,NIFTY,ALPHA,PE,26300.0,1,133.06,99.79,182.95,182.04,TARGET,28.1,49.82,3595.67
valid,2026-01-19,BANKEX,ALPHA,CE,67300.0,10,619.78,464.84,852.2,679.73,THESIS_BROKEN,100.71,407.92,17476.44
valid,2026-01-07,SENSEX,ALPHA,CE,84600.0,30,329.08,246.81,452.48,245.57,STOP,105.48,301.31,-50508.61
valid,2026-01-07,SENSEX,GAMMA,PE,85000.0,44,224.4,168.3,308.55,214.87,THESIS_BROKEN,105.49,379.97,-8871.64
valid,2026-01-09,NIFTY,ALPHA,CE,25550.0,16,159.59,119.69,219.43,218.34,TARGET,109.86,526.76,69861.38
valid,2026-01-12,NIFTY,ALPHA,CE,25400.0,19,135.17,101.38,185.86,143.83,THESIS_BROKEN,110.35,417.19,11811.89
valid,2026-01-12,NIFTY,ALPHA,CE,25400.0,19,139.13,104.35,191.3,190.34,TARGET,112.91,544.51,72326.09
valid,2026-01-12,SENSEX,ALPHA,PE,84100.0,26,383.59,287.69,527.44,431.33,THESIS_BROKEN,106.31,446.32,24272.43
valid,2026-01-23,BANKEX,ALPHA,CE,66300.0,10,610.98,458.24,840.1,652.97,THESIS_BROKEN,99.61,392.79,12103.03
valid,2026-01-13,NIFTY,ALPHA,PE,25800.0,30,87.34,65.5,120.09,73.73,THESIS_BROKEN,112.12,342.19,-31077.94
valid,2026-01-14,SENSEX,GAMMA,PE,83900.0,46,213.97,160.48,294.21,159.68,STOP,105.24,300.46,-50357.46
valid,2026-01-28,BANKEX,BETA,CE,66800.0,18,358.12,268.59,492.41,410.04,THESIS_BROKEN,103.79,440.9,27494.0
valid,2026-01-16,SENSEX,ALPHA,PE,84200.0,24,413.95,310.46,569.18,566.34,TARGET,106.0,535.93,72503.39
valid,2026-01-19,NIFTY,ALPHA,CE,25400.0,19,140.1,105.07,192.63,191.67,TARGET,113.52,548.13,72829.65
valid,2026-01-29,BANKEX,ALPHA,PE,67600.0,30,220.0,165.0,302.5,164.18,STOP,105.71,302.08,-50650.29
valid,2026-01-19,NIFTY,ALPHA,CE,25400.0,19,133.72,100.29,183.86,182.94,TARGET,109.43,524.23,69510.83
valid,2026-01-29,BANKEX,ALPHA,PE,67700.0,30,220.0,165.0,302.5,164.18,STOP,105.71,302.08,-50650.29
valid,2026-01-19,NIFTY,ALPHA,PE,25700.0,23,115.1,86.33,158.27,117.16,THESIS_BROKEN,113.03,411.72,3024.01
valid,2026-01-20,NIFTY,GAMMA,PE,25600.0,22,117.52,88.14,161.6,160.79,TARGET,110.95,533.09,70740.77
valid,2026-01-20,NIFTY,GAMMA,PE,25600.0,22,116.12,87.09,159.66,158.86,TARGET,109.9,526.98,69892.7
valid,2026-01-30,BANKEX,ALPHA,PE,67400.0,6,969.54,727.15,1333.12,1006.19,DAYLIGHT,95.97,364.94,6136.77
valid,2026-01-20,NIFTY,ALPHA,CE,25300.0,22,120.74,90.55,166.01,90.1,STOP,113.34,309.1,-50973.09
valid,2026-01-20,NIFTY,ALPHA,CE,25300.0,23,115.85,86.89,159.3,109.05,THESIS_BROKEN,113.63,384.86,-12228.49
valid,2026-01-20,NIFTY,ALPHA,CE,25250.0,22,118.27,88.7,162.62,161.81,TARGET,111.51,536.33,71191.31
valid,2026-01-20,NIFTY,ALPHA,CE,25250.0,24,108.77,81.58,149.56,148.81,TARGET,111.79,538.0,71422.61
valid,2026-01-21,SENSEX,ALPHA,PE,82100.0,27,362.3,271.72,498.16,333.77,THESIS_BROKEN,104.73,363.3,-15870.59
valid,2026-01-22,SENSEX,ALPHA,CE,81800.0,35,284.33,213.25,390.95,281.14,THESIS_BROKEN,106.13,394.5,-2734.16
valid,2026-01-22,SENSEX,GAMMA,PE,82200.0,50,199.5,149.62,274.31,148.87,STOP,106.33,304.18,-51032.62
valid,2026-01-22,BANKNIFTY,ALPHA,CE,58800.0,26,495.48,371.61,681.29,677.88,TARGET,110.64,531.31,70494.07
valid,2026-01-23,FINNIFTY,GAMMA,PE,27250.0,32,154.79,116.09,212.84,211.77,TARGET,112.85,544.18,72280.96
valid,2026-01-23,FINNIFTY,GAMMA,PE,27150.0,35,141.55,106.16,194.63,193.66,TARGET,112.87,544.27,72293.16
valid,2026-01-23,BANKNIFTY,GAMMA,PE,59200.0,41,319.18,239.38,438.87,238.19,STOP,112.02,304.91,-50226.34
valid,2026-01-23,BANKNIFTY,GAMMA,PE,59200.0,45,293.0,219.75,402.87,392.43,THESIS_BROKEN,112.68,532.29,66471.63
valid,2026-01-27,BANKNIFTY,BETA,CE,58200.0,45,295.64,221.73,406.5,404.47,TARGET,113.49,547.91,72799.53
valid,2026-01-27,SENSEX,GAMMA,PE,81700.0,23,428.96,321.72,589.81,532.47,THESIS_BROKEN,105.43,485.22,47027.74
valid,2026-01-28,SENSEX,ALPHA,CE,81900.0,24,416.37,312.28,572.51,357.65,THESIS_BROKEN,106.48,347.14,-28638.86
valid,2026-01-28,SENSEX,GAMMA,PE,82200.0,29,333.78,250.34,458.95,456.66,TARGET,103.88,522.77,70640.41
valid,2026-01-29,SENSEX,GAMMA,PE,82200.0,41,239.84,179.88,329.79,178.98,STOP,105.16,300.21,-50310.91
valid,2026-02-03,NIFTY,GAMMA,PE,25850.0,21,124.08,93.06,170.61,92.59,STOP,111.63,303.67,-50004.65
valid,2026-02-04,SENSEX,ALPHA,CE,83400.0,28,344.92,258.69,474.26,417.9,THESIS_BROKEN,103.68,464.66,40302.7
valid,2026-02-17,BANKEX,ALPHA,PE,68800.0,11,604.65,453.49,831.39,688.49,THESIS_BROKEN,106.35,451.8,27109.79
valid,2026-02-04,SENSEX,ALPHA,PE,84100.0,29,337.88,253.41,464.58,462.26,TARGET,104.87,528.9,71506.98
valid,2026-02-05,SENSEX,GAMMA,PE,83800.0,36,274.74,206.05,377.76,375.87,TARGET,105.63,533.64,72179.51
valid,2026-02-06,NIFTY,GAMMA,PE,25650.0,18,140.62,105.47,193.36,192.39,TARGET,109.12,522.39,69254.22
valid,2026-02-19,BANKEX,ALPHA,CE,68800.0,12,522.72,392.04,718.74,390.08,STOP,101.64,288.26,-48140.37
valid,2026-02-20,BANKEX,ALPHA,PE,69100.0,11,568.39,426.29,781.54,618.74,THESIS_BROKEN,101.39,408.42,16105.28
valid,2026-02-10,SENSEX,ALPHA,PE,84600.0,25,392.88,294.66,540.2,428.7,THESIS_BROKEN,105.06,427.57,17377.25
valid,2026-02-10,SENSEX,ALPHA,PE,84600.0,27,359.17,269.38,493.86,423.87,THESIS_BROKEN,104.02,454.98,34377.92
valid,2026-02-10,NIFTY,ALPHA,PE,26100.0,24,108.33,81.25,148.95,148.21,TARGET,111.43,535.92,71133.49
valid,2026-02-10,NIFTY,ALPHA,PE,26100.0,22,117.13,87.85,161.05,160.25,TARGET,110.65,531.37,70502.26
valid,2026-02-10,NIFTY,ALPHA,CE,25800.0,24,109.56,82.17,150.65,149.89,TARGET,112.44,541.74,71943.01
valid,2026-02-10,NIFTY,ALPHA,CE,25800.0,28,95.0,71.25,130.62,129.97,TARGET,113.45,547.73,72776.67
valid,2026-02-11,NIFTY,ALPHA,CE,25800.0,13,202.4,151.8,278.3,245.27,THESIS_BROKEN,112.5,482.85,41200.46
valid,2026-02-11,FINNIFTY,ALPHA,CE,28100.0,17,281.2,210.9,386.66,309.94,THESIS_BROKEN,109.73,428.35,19004.1
valid,2026-02-11,NIFTY,ALPHA,CE,25800.0,14,185.86,139.39,255.55,226.46,THESIS_BROKEN,111.51,480.26,42044.53
valid,2026-02-25,BANKEX,ALPHA,PE,69000.0,19,342.32,256.74,470.69,420.74,THESIS_BROKEN,104.51,475.58,44116.89
valid,2026-02-12,SENSEX,GAMMA,PE,84000.0,53,186.82,140.12,256.88,139.42,STOP,105.72,302.12,-50658.83
valid,2026-02-12,SENSEX,ALPHA,CE,83600.0,42,233.51,175.13,321.07,319.47,TARGET,104.94,529.36,71572.21
valid,2026-02-25,BANKEX,BETA,CE,68400.0,15,421.34,316.01,579.35,314.43,STOP,102.23,290.27,-48504.72
valid,2026-02-12,NIFTY,BETA,CE,25700.0,14,179.17,134.38,246.36,174.87,THESIS_BROKEN,108.34,376.22,-4996.15
valid,2026-02-13,NIFTY,ALPHA,CE,25400.0,15,171.51,128.63,235.83,234.65,TARGET,110.5,530.55,70389.04
valid,2026-02-26,BANKEX,ALPHA,CE,68300.0,31,210.45,157.84,289.37,157.05,STOP,104.76,298.87,-50067.67
valid,2026-02-26,BANKEX,GAMMA,PE,68800.0,35,186.56,139.92,256.52,139.22,STOP,104.83,299.11,-50110.52
valid,2026-02-16,NIFTY,ALPHA,PE,25650.0,20,130.86,98.14,179.93,179.03,TARGET,112.02,539.31,71605.72
valid,2026-02-16,SENSEX,ALPHA,PE,83200.0,22,435.95,326.96,599.43,389.09,THESIS_BROKEN,103.14,346.26,-21066.59
valid,2026-02-18,NIFTY,GAMMA,PE,25800.0,16,163.68,122.76,225.06,175.72,THESIS_BROKEN,112.07,428.53,13903.8
valid,2026-02-18,SENSEX,ALPHA,PE,83600.0,36,276.19,207.14,379.76,265.17,THESIS_BROKEN,106.07,383.42,-8424.25
valid,2026-02-18,SENSEX,ALPHA,PE,83600.0,37,263.47,197.6,362.27,360.46,TARGET,104.45,526.32,71142.3
valid,2026-02-18,SENSEX,ALPHA,PE,83700.0,32,307.56,230.67,422.89,298.05,THESIS_BROKEN,105.23,383.1,-6573.29
valid,2026-02-19,SENSEX,ALPHA,CE,83400.0,40,247.37,185.53,340.13,338.43,TARGET,105.67,533.87,72210.34
valid,2026-02-19,FINNIFTY,BETA,CE,28250.0,24,204.16,153.12,280.72,181.14,THESIS_BROKEN,111.89,357.55,-22568.88
valid,2026-02-19,BANKNIFTY,ALPHA,CE,60800.0,31,418.04,313.53,574.81,571.94,TARGET,111.15,534.35,70914.49
valid,2026-02-23,BANKNIFTY,BETA,CE,61000.0,41,319.92,239.94,439.9,330.84,THESIS_BROKEN,112.22,414.34,6185.24
valid,2026-02-23,BANKNIFTY,BETA,CE,60900.0,38,346.59,259.94,476.56,395.81,THESIS_BROKEN,112.59,456.88,27487.64
valid,2026-02-23,BANKNIFTY,ALPHA,CE,60900.0,41,317.55,238.16,436.63,434.45,TARGET,111.57,536.72,71243.58
valid,2026-02-24,NIFTY,ALPHA,CE,25400.0,27,97.94,73.46,134.67,73.09,STOP,112.94,307.84,-50748.69
valid,2026-02-24,BANKNIFTY,BETA,CE,60800.0,57,231.84,173.88,318.77,233.23,THESIS_BROKEN,112.89,406.55,670.72
valid,2026-02-24,BANKNIFTY,ALPHA,CE,60800.0,53,249.83,187.37,343.52,186.44,STOP,113.07,308.25,-50820.24
valid,2026-02-24,NIFTY,GAMMA,PE,25500.0,25,102.96,77.22,141.57,76.83,STOP,110.56,300.27,-49397.27
valid,2026-02-25,NIFTY,BETA,CE,25500.0,12,208.38,156.29,286.53,224.87,THESIS_BROKEN,108.09,412.25,14317.06
valid,2026-02-25,SENSEX,GAMMA,PE,82500.0,29,343.29,257.47,472.02,366.96,THESIS_BROKEN,106.16,424.72,13196.56
valid,2026-02-26,SENSEX,ALPHA,PE,82600.0,41,242.84,182.13,333.9,332.23,TARGET,106.17,537.04,72659.87
valid,2026-02-26,SENSEX,ALPHA,PE,82600.0,40,249.44,187.08,342.97,341.26,TARGET,106.35,538.13,72814.42
valid,2026-02-26,SENSEX,ALPHA,CE,81900.0,48,208.21,156.16,286.29,284.85,TARGET,106.49,538.98,72935.24
valid,2026-02-26,NIFTY,BETA,CE,25350.0,14,186.38,139.79,256.28,217.06,THESIS_BROKEN,111.75,461.3,31635.96
valid,2026-02-26,SENSEX,ALPHA,CE,81900.0,43,228.76,171.57,314.54,170.71,STOP,105.18,300.28,-50325.74
valid,2026-02-26,SENSEX,ALPHA,CE,81900.0,61,163.55,122.66,224.88,223.75,TARGET,106.35,538.08,72807.02
valid,2026-02-27,NIFTY,ALPHA,CE,25200.0,16,163.64,122.73,225.0,164.18,THESIS_BROKEN,112.05,401.95,132.8
valid,2026-03-02,NIFTY,ALPHA,CE,24700.0,27,98.38,73.79,135.28,97.61,THESIS_BROKEN,113.35,403.2,-2084.91
valid,2026-03-23,BANKEX,ALPHA,PE,58700.0,7,842.07,631.55,1157.85,628.4,STOP,96.94,272.3,-45241.15
valid,2026-03-24,BANKEX,ALPHA,PE,59000.0,8,814.7,611.03,1120.22,798.34,THESIS_BROKEN,104.69,384.7,-4417.17
valid,2026-04-02,BANKEX,BETA,CE,57300.0,4,1625.98,1219.48,2235.72,1838.46,DAYLIGHT,104.51,439.39,24954.36
valid,2026-03-12,SENSEX,BETA,CE,76200.0,43,230.96,173.22,317.56,172.35,STOP,105.97,302.95,-50809.29
valid,2026-03-12,SENSEX,ALPHA,CE,75900.0,60,166.28,124.71,228.63,227.49,TARGET,106.35,538.09,72807.98
valid,2026-04-13,BANKEX,BETA,CE,62400.0,4,1424.41,1068.31,1958.57,1570.31,DAYLIGHT,94.48,378.75,17034.41
valid,2026-03-16,NIFTY,ALPHA,PE,23300.0,13,200.9,150.68,276.24,248.8,THESIS_BROKEN,111.84,489.46,46097.06
valid,2026-04-16,BANKEX,ALPHA,PE,63600.0,6,1062.82,797.12,1461.38,1201.71,THESIS_BROKEN,102.93,431.27,24466.23
valid,2026-03-19,SENSEX,BETA,CE,74800.0,38,258.15,193.61,354.95,269.79,THESIS_BROKEN,104.96,410.05,8336.14
valid,2026-03-24,NIFTY,GAMMA,PE,22850.0,19,137.98,103.49,189.73,188.78,TARGET,112.17,540.22,71731.0
test,2026-04-24,BANKEX,GAMMA,PE,63400.0,9,699.86,524.9,962.31,825.4,THESIS_BROKEN,101.96,443.62,33349.75
test,2026-04-27,BANKEX,ALPHA,CE,62800.0,9,715.57,536.68,983.91,797.04,THESIS_BROKEN,103.72,429.19,21464.73
valid,2026-03-30,FINNIFTY,GAMMA,PE,24100.0,26,185.81,139.36,255.49,254.21,TARGET,110.64,531.32,70496.16
valid,2026-03-30,FINNIFTY,GAMMA,PE,24000.0,2,158.4,118.8,217.8,216.71,TARGET,29.3,56.9,4578.68
valid,2026-03-30,FINNIFTY,GAMMA,PE,23950.0,2,163.02,122.27,224.15,223.03,TARGET,29.48,57.86,4713.6
test,2026-04-27,BANKEX,ALPHA,PE,63700.0,11,560.03,420.02,770.04,589.94,DAYLIGHT,100.22,390.5,9377.43
valid,2026-03-30,NIFTY,BETA,CE,22500.0,16,162.23,121.67,223.06,121.06,STOP,111.28,302.6,-49812.31
valid,2026-03-30,FINNIFTY,GAMMA,PE,23850.0,39,126.24,94.68,173.57,94.2,STOP,112.3,305.82,-50388.64
test,2026-04-29,BANKEX,ALPHA,PE,63100.0,17,385.57,289.18,530.16,527.51,TARGET,105.15,530.64,71752.94
valid,2026-04-07,FINNIFTY,ALPHA,PE,24650.0,7,694.94,521.2,955.54,706.8,THESIS_BROKEN,111.24,403.67,2806.52
test,2026-05-07,BANKEX,BETA,CE,62700.0,5,1304.51,978.38,1793.7,1486.78,THESIS_BROKEN,104.74,443.92,26791.35
valid,2026-04-09,SENSEX,GAMMA,PE,77200.0,30,326.39,244.79,448.79,446.55,TARGET,104.82,528.56,71458.45
valid,2026-04-09,NIFTY,GAMMA,PE,23850.0,12,209.53,157.15,288.1,210.34,THESIS_BROKEN,108.54,387.15,237.81
valid,2026-04-10,NIFTY,ALPHA,CE,23900.0,13,196.2,147.15,269.77,211.49,THESIS_BROKEN,109.77,419.59,14379.61
valid,2026-04-10,NIFTY,ALPHA,CE,23900.0,13,191.27,143.45,262.99,234.17,THESIS_BROKEN,107.6,462.07,41262.95
valid,2026-04-15,SENSEX,ALPHA,CE,77900.0,24,403.92,302.94,555.39,461.48,THESIS_BROKEN,104.0,441.08,27084.2
test,2026-05-20,BANKEX,ALPHA,CE,59900.0,8,822.36,616.77,1130.74,1030.22,THESIS_BROKEN,105.44,489.6,49292.08
valid,2026-04-21,NIFTY,BETA,CE,24400.0,26,102.39,76.79,140.78,140.08,TARGET,113.53,548.18,72836.88
test,2026-04-27,FINNIFTY,ALPHA,PE,26300.0,29,169.93,127.45,233.65,175.17,THESIS_BROKEN,112.39,413.83,5554.21
test,2026-05-26,BANKEX,GAMMA,PE,62300.0,19,340.96,255.72,468.81,385.51,THESIS_BROKEN,104.18,437.74,24855.43
test,2026-04-27,FINNIFTY,ALPHA,PE,26300.0,31,159.72,119.79,219.62,183.03,DAYLIGHT,112.81,459.46,28332.44
test,2026-05-27,BANKEX,ALPHA,CE,61800.0,22,290.4,217.8,399.3,397.3,TARGET,103.08,517.8,69935.43
test,2026-05-27,BANKEX,ALPHA,CE,61900.0,30,221.19,165.89,304.13,165.06,STOP,106.15,303.58,-50923.54
