split,day,underlying,protocol,opt,strike,lots,entry,stop,target,exit_price,action,entry_charge,exit_charge,net
train,2025-11-27,SENSEX,ALPHA,PE,86200.0,22,261.58,196.19,359.67,357.87,TARGET,71.33,320.38,41977.71
train,2025-11-27,SENSEX,ALPHA,PE,86200.0,25,236.63,177.47,325.37,323.74,TARGET,72.66,328.68,43153.74
train,2025-11-27,SENSEX,ALPHA,CE,85300.0,27,216.57,162.43,297.78,296.29,TARGET,72.1,325.15,42653.76
train,2025-11-27,NIFTY,GAMMA,PE,26300.0,11,136.22,102.17,187.31,161.14,THESIS_BROKEN,74.22,278.9,20202.79
train,2025-11-28,NIFTY,ALPHA,CE,26100.0,9,162.67,122.0,223.67,222.55,TARGET,73.05,312.08,40035.33
train,2025-11-28,NIFTY,ALPHA,CE,26100.0,10,151.93,113.95,208.91,207.86,TARGET,74.93,322.99,41549.56
train,2025-12-08,BANKEX,GAMMA,PE,66800.0,7,523.91,392.93,720.37,716.77,TARGET,69.23,307.28,40124.85
train,2025-11-28,NIFTY,ALPHA,CE,26100.0,10,157.61,118.21,216.71,215.63,TARGET,76.85,334.17,43103.56
train,2025-12-03,SENSEX,ALPHA,PE,85100.0,23,252.78,189.59,347.57,345.83,TARGET,71.82,323.43,42409.88
train,2025-12-03,SENSEX,ALPHA,PE,85200.0,20,291.06,218.3,400.21,291.54,THESIS_BROKEN,71.88,243.38,-125.26
train,2025-12-03,NIFTY,ALPHA,CE,25800.0,8,192.63,144.47,264.87,232.48,THESIS_BROKEN,75.67,291.48,23542.7
train,2025-12-04,SENSEX,ALPHA,CE,84900.0,28,212.04,159.03,291.55,290.09,TARGET,72.84,329.77,43308.61
train,2025-12-04,NIFTY,ALPHA,CE,25900.0,10,159.68,119.76,219.55,162.88,THESIS_BROKEN,77.54,258.19,2068.4
train,2025-12-05,NIFTY,ALPHA,PE,26200.0,14,111.06,83.29,152.7,109.2,THESIS_BROKEN,76.13,243.79,-2267.41
train,2025-12-05,NIFTY,BETA,CE,25950.0,10,146.96,110.22,202.07,201.06,TARGET,73.25,313.18,40188.31
train,2025-12-05,NIFTY,ALPHA,PE,26250.0,13,119.59,89.69,164.44,163.62,TARGET,76.13,329.96,42518.09
train,2025-12-05,NIFTY,ALPHA,PE,26300.0,14,109.91,82.43,151.13,150.37,TARGET,75.59,326.83,42082.0
train,2025-12-08,SENSEX,ALPHA,CE,85300.0,11,537.15,402.86,738.58,537.3,THESIS_BROKEN,72.61,246.39,-286.44
train,2025-12-08,NIFTY,ALPHA,CE,25900.0,9,162.62,121.97,223.61,222.49,TARGET,73.04,312.01,40024.47
train,2025-12-08,NIFTY,ALPHA,CE,25850.0,10,151.18,113.39,207.88,112.82,STOP,74.67,186.09,-29032.96
train,2025-12-08,SENSEX,ALPHA,CE,84800.0,11,503.18,377.39,691.88,688.42,TARGET,69.51,309.04,40373.06
train,2025-12-09,SENSEX,ALPHA,CE,84400.0,13,459.32,344.49,631.56,552.67,THESIS_BROKEN,73.12,294.41,23905.23
train,2025-12-09,SENSEX,ALPHA,PE,85100.0,17,350.06,262.55,481.34,430.74,THESIS_BROKEN,72.95,299.62,27055.74
train,2025-12-09,NIFTY,ALPHA,PE,26000.0,14,109.87,82.4,151.07,81.99,STOP,75.57,188.93,-29537.46
train,2025-12-09,NIFTY,ALPHA,PE,26000.0,16,95.3,71.48,131.04,71.12,STOP,75.1,187.51,-29282.68
train,2025-12-09,NIFTY,ALPHA,CE,25700.0,15,103.8,77.85,142.72,142.01,TARGET,76.19,330.4,42579.55
train,2025-12-10,SENSEX,ALPHA,PE,85100.0,20,291.06,218.3,400.21,360.39,THESIS_BROKEN,71.88,295.28,27364.44
train,2025-12-10,SENSEX,ALPHA,CE,84400.0,17,339.5,254.63,466.82,294.07,THESIS_BROKEN,71.47,212.04,-15730.31
train,2025-12-22,BANKEX,ALPHA,PE,66500.0,13,290.4,217.8,399.3,397.3,TARGET,70.57,315.62,41306.17
train,2025-12-22,BANKEX,ALPHA,PE,66500.0,15,255.73,191.8,351.63,349.87,TARGET,71.32,320.33,41971.29
train,2025-12-23,BANKEX,ALPHA,PE,66500.0,17,234.96,176.22,323.07,321.45,TARGET,73.28,332.57,43706.42
train,2025-12-15,NIFTY,ALPHA,PE,26100.0,13,116.64,87.48,160.39,159.58,TARGET,74.82,322.41,41468.85
train,2025-12-15,NIFTY,ALPHA,PE,26100.0,14,112.29,84.22,154.4,115.27,THESIS_BROKEN,76.71,256.04,2799.14
train,2025-12-23,BANKEX,ALPHA,PE,66500.0,17,223.78,167.84,307.7,306.16,TARGET,70.92,317.89,41625.24
train,2025-12-15,NIFTY,ALPHA,PE,26150.0,12,127.6,95.7,175.45,174.57,TARGET,75.33,325.34,41874.8
train,2025-12-16,NIFTY,ALPHA,CE,25800.0,13,117.26,87.95,161.23,160.43,TARGET,75.09,323.98,41688.11
train,2025-12-16,NIFTY,ALPHA,CE,25800.0,15,101.55,76.16,139.63,107.86,THESIS_BROKEN,75.06,256.63,6762.56
train,2025-12-17,SENSEX,ALPHA,CE,84300.0,16,359.88,269.91,494.83,492.36,TARGET,71.36,320.54,42001.49
train,2025-12-17,SENSEX,ALPHA,CE,84400.0,18,317.06,237.8,435.96,275.91,THESIS_BROKEN,70.93,210.8,-15095.91
train,2025-12-17,FINNIFTY,GAMMA,PE,27350.0,15,198.18,148.63,272.49,223.88,THESIS_BROKEN,77.16,281.55,15060.69
train,2025-12-18,SENSEX,ALPHA,PE,84600.0,26,223.21,167.41,306.92,305.38,TARGET,71.73,322.89,42333.74
train,2025-12-19,NIFTY,ALPHA,PE,26100.0,11,136.53,102.4,187.73,186.79,TARGET,74.33,319.54,41071.33
train,2025-12-22,SENSEX,ALPHA,PE,85700.0,17,343.11,257.33,471.78,352.18,THESIS_BROKEN,71.98,249.28,2761.95
train,2025-12-22,NIFTY,ALPHA,PE,26300.0,11,137.72,103.29,189.37,188.42,TARGET,74.78,322.13,41429.08
valid,2026-01-01,BANKEX,ALPHA,PE,67000.0,6,610.41,457.81,839.32,636.25,DAYLIGHT,69.17,239.44,4342.72
train,2025-12-23,NIFTY,ALPHA,PE,26300.0,14,111.19,83.39,152.88,152.12,TARGET,76.19,330.34,42571.11
train,2025-12-23,NIFTY,ALPHA,PE,26300.0,14,109.96,82.47,151.19,150.43,TARGET,75.6,326.94,42098.89
train,2025-12-23,FINNIFTY,ALPHA,PE,27700.0,19,157.61,118.21,216.71,162.38,THESIS_BROKEN,77.55,260.6,3291.61
train,2025-12-23,FINNIFTY,ALPHA,PE,27700.0,19,151.49,113.62,208.3,168.35,DAYLIGHT,75.46,269.32,12470.34
train,2025-12-23,NIFTY,ALPHA,PE,26300.0,15,105.2,78.9,144.66,92.04,THESIS_BROKEN,76.91,222.44,-15111.66
train,2025-12-24,SENSEX,ALPHA,CE,85300.0,27,220.04,165.03,302.56,301.05,TARGET,72.87,329.98,43339.15
train,2025-12-24,SENSEX,ALPHA,CE,85300.0,27,217.23,162.92,298.69,162.11,STOP,72.24,188.59,-30026.5
train,2025-12-24,SENSEX,ALPHA,CE,85200.0,30,194.92,146.19,268.01,266.67,TARGET,72.1,325.16,42655.69
valid,2026-01-05,BANKEX,GAMMA,PE,67700.0,5,696.83,522.62,958.14,687.89,DAYLIGHT,66.94,218.06,-1625.21
train,2025-12-26,BANKNIFTY,BETA,CE,58800.0,24,322.34,241.76,443.22,441.01,TARGET,75.87,328.48,42314.29
train,2025-12-26,BANKNIFTY,ALPHA,CE,58800.0,25,311.34,233.51,428.1,305.32,THESIS_BROKEN,76.19,243.47,-2580.25
valid,2026-01-06,BANKEX,ALPHA,PE,67900.0,6,648.82,486.62,892.13,681.72,THESIS_BROKEN,72.03,254.87,5595.15
train,2025-12-26,NIFTY,ALPHA,CE,25900.0,10,148.76,111.57,204.55,203.53,TARGET,73.86,316.74,40682.21
train,2025-12-29,FINNIFTY,ALPHA,CE,27250.0,25,117.74,88.31,161.9,87.87,STOP,76.64,192.35,-30146.53
train,2025-12-29,BANKNIFTY,ALPHA,PE,59100.0,34,233.24,174.93,320.71,174.06,STOP,77.18,194.07,-30455.94
train,2025-12-30,NIFTY,ALPHA,CE,25850.0,17,90.29,67.72,124.15,107.21,THESIS_BROKEN,75.46,286.11,21215.57
train,2025-12-30,BANKNIFTY,ALPHA,PE,59200.0,36,222.11,166.58,305.4,303.88,TARGET,77.63,338.72,43736.74
train,2025-12-30,SENSEX,ALPHA,CE,84300.0,15,377.65,283.24,519.27,516.68,TARGET,70.58,315.74,41320.62
train,2025-12-30,NIFTY,ALPHA,CE,25800.0,15,106.13,79.6,145.93,98.6,THESIS_BROKEN,77.38,236.63,-8777.95
train,2025-12-30,FINNIFTY,ALPHA,CE,27200.0,27,110.92,83.19,152.52,82.78,STOP,77.56,195.29,-30671.57
train,2025-12-30,BANKNIFTY,ALPHA,PE,59200.0,40,195.8,146.85,269.23,146.12,STOP,76.51,191.96,-30079.02
valid,2025-12-31,NIFTY,ALPHA,CE,25900.0,8,182.42,136.82,250.83,233.23,THESIS_BROKEN,72.9,292.34,30117.16
valid,2025-12-31,SENSEX,ALPHA,PE,85600.0,20,294.32,220.74,404.68,402.66,TARGET,72.42,327.16,42938.45
valid,2026-01-01,SENSEX,ALPHA,PE,85600.0,30,193.78,145.33,266.44,265.11,TARGET,71.82,323.39,42405.06
valid,2026-01-01,NIFTY,ALPHA,PE,26300.0,12,123.86,92.89,170.31,169.46,TARGET,73.81,316.48,40646.08
valid,2026-01-01,SENSEX,ALPHA,PE,85600.0,26,229.2,171.9,315.14,313.57,TARGET,73.02,330.9,43469.92
valid,2026-01-13,BANKEX,GAMMA,PE,84600.0,6,647.2,485.4,889.89,627.0,INVALIDATION,71.91,236.3,-3943.63
valid,2026-01-14,BANKEX,ALPHA,PE,67100.0,7,521.22,390.92,716.68,589.34,THESIS_BROKEN,68.98,256.84,13978.23
valid,2026-01-14,BANKEX,ALPHA,PE,67200.0,6,614.42,460.81,844.82,694.71,THESIS_BROKEN,69.46,259.28,14124.0
valid,2026-01-05,SENSEX,ALPHA,CE,85400.0,15,392.35,294.26,539.48,292.79,STOP,72.41,189.15,-30129.05
valid,2026-01-05,NIFTY,ALPHA,CE,26200.0,14,109.38,82.04,150.4,114.87,THESIS_BROKEN,75.33,255.23,5432.63
valid,2026-01-05,SENSEX,ALPHA,CE,85300.0,17,352.7,264.53,484.97,330.34,DAYLIGHT,73.33,235.27,-7912.36
valid,2026-01-06,SENSEX,BETA,CE,84800.0,15,393.27,294.95,540.75,538.05,TARGET,72.52,327.81,43031.65
valid,2026-01-07,SENSEX,ALPHA,PE,85200.0,22,269.24,201.93,370.2,368.35,TARGET,72.72,329.05,43207.73
valid,2026-01-07,NIFTY,ALPHA,CE,26000.0,9,167.46,125.6,230.26,229.11,TARGET,74.52,320.59,41217.08
valid,2026-01-07,SENSEX,GAMMA,PE,85200.0,23,254.5,190.87,349.93,300.89,THESIS_BROKEN,72.15,284.45,20983.72
valid,2026-01-07,NIFTY,ALPHA,PE,26300.0,12,133.06,99.79,182.95,182.04,TARGET,77.54,338.23,43667.35
valid,2026-01-19,BANKEX,ALPHA,CE,67300.0,6,619.78,464.84,852.2,679.73,THESIS_BROKEN,69.87,254.19,10466.98
valid,2026-01-07,SENSEX,ALPHA,CE,84600.0,18,329.08,246.81,452.48,245.57,STOP,72.72,190.22,-30324.03
valid,2026-01-07,SENSEX,GAMMA,PE,85000.0,26,224.4,168.3,308.55,214.87,THESIS_BROKEN,71.99,234.18,-5261.64
valid,2026-01-09,NIFTY,ALPHA,CE,25550.0,10,159.59,119.69,219.43,218.34,TARGET,77.52,338.07,43645.66
valid,2026-01-12,NIFTY,ALPHA,CE,25400.0,11,135.17,101.38,185.86,143.83,THESIS_BROKEN,73.83,251.48,6818.57
valid,2026-01-12,NIFTY,ALPHA,CE,25400.0,11,139.13,104.35,191.3,190.34,TARGET,75.29,325.18,41853.14
valid,2026-01-12,SENSEX,ALPHA,PE,84100.0,15,383.59,287.69,527.44,431.33,THESIS_BROKEN,71.32,267.47,13983.36
valid,2026-01-23,BANKEX,ALPHA,CE,66300.0,6,610.98,458.24,840.1,652.97,THESIS_BROKEN,69.2,245.12,7242.94
valid,2026-01-13,NIFTY,ALPHA,PE,25800.0,18,87.34,65.5,120.09,73.73,THESIS_BROKEN,76.71,214.75,-18665.64
valid,2026-01-14,SENSEX,GAMMA,PE,83900.0,28,213.97,160.48,294.21,159.68,STOP,73.28,192.13,-30670.83
valid,2026-01-28,BANKEX,BETA,CE,66800.0,11,358.12,268.59,492.41,410.04,THESIS_BROKEN,72.61,278.63,16783.52
valid,2026-01-16,SENSEX,ALPHA,PE,84200.0,14,413.95,310.46,569.18,566.34,TARGET,71.67,322.47,42273.96
valid,2026-01-19,NIFTY,ALPHA,CE,25400.0,11,140.1,105.07,192.63,191.67,TARGET,75.67,327.27,42144.65
valid,2026-01-29,BANKEX,ALPHA,PE,67600.0,18,220.0,165.0,302.5,164.18,STOP,72.86,190.68,-30409.04
valid,2026-01-19,NIFTY,ALPHA,CE,25400.0,11,133.72,100.29,183.86,182.94,TARGET,73.28,313.44,40223.25
valid,2026-01-29,BANKEX,ALPHA,PE,67700.0,18,220.0,165.0,302.5,164.18,STOP,72.86,190.68,-30409.04
valid,2026-01-19,NIFTY,ALPHA,PE,25700.0,13,115.1,86.33,158.27,117.16,THESIS_BROKEN,74.15,242.98,1688.69
valid,2026-01-20,NIFTY,GAMMA,PE,25600.0,13,117.52,88.14,161.6,160.79,TARGET,75.21,324.66,41782.06
valid,2026-01-20,NIFTY,GAMMA,PE,25600.0,13,116.12,87.09,159.66,158.86,TARGET,74.6,321.04,41280.93
valid,2026-01-30,BANKEX,ALPHA,PE,67400.0,4,969.54,727.15,1333.12,1006.19,DAYLIGHT,71.85,251.16,4075.44
valid,2026-01-20,NIFTY,ALPHA,CE,25300.0,13,120.74,90.55,166.01,90.1,STOP,76.63,192.3,-30139.77
valid,2026-01-20,NIFTY,ALPHA,CE,25300.0,13,115.85,86.89,159.3,109.05,THESIS_BROKEN,74.47,227.8,-6932.27
valid,2026-01-20,NIFTY,ALPHA,CE,25250.0,13,118.27,88.7,162.62,161.81,TARGET,75.55,326.59,42048.27
valid,2026-01-20,NIFTY,ALPHA,CE,25250.0,14,108.77,81.58,149.56,148.81,TARGET,75.04,323.66,41643.53
valid,2026-01-21,SENSEX,ALPHA,PE,82100.0,16,362.3,271.72,498.16,333.77,THESIS_BROKEN,71.68,224.9,-9424.02
valid,2026-01-22,SENSEX,ALPHA,CE,81800.0,21,284.33,213.25,390.95,281.14,THESIS_BROKEN,73.12,246.15,-1659.39
valid,2026-01-22,SENSEX,GAMMA,PE,82200.0,30,199.5,149.62,274.31,148.87,STOP,73.23,191.95,-30638.45
valid,2026-01-22,BANKNIFTY,ALPHA,CE,58800.0,16,495.48,371.61,681.29,677.88,TARGET,77.17,336.03,43362.81
valid,2026-01-23,FINNIFTY,GAMMA,PE,27250.0,19,154.79,116.09,212.84,211.77,TARGET,76.59,332.68,42897.66
valid,2026-01-23,FINNIFTY,GAMMA,PE,27150.0,21,141.55,106.16,194.63,193.66,TARGET,77.16,335.99,43357.03
valid,2026-01-23,BANKNIFTY,GAMMA,PE,59200.0,25,319.18,239.38,438.87,238.19,STOP,77.52,195.14,-30644.25
valid,2026-01-23,BANKNIFTY,GAMMA,PE,59200.0,27,293.0,219.75,402.87,392.43,THESIS_BROKEN,77.05,328.81,39864.1
valid,2026-01-27,BANKNIFTY,BETA,CE,58200.0,27,295.64,221.73,406.5,404.47,TARGET,77.53,338.18,43660.85
valid,2026-01-27,SENSEX,GAMMA,PE,81700.0,13,428.96,321.72,589.81,532.47,THESIS_BROKEN,69.85,284.51,26560.38
valid,2026-01-28,SENSEX,ALPHA,CE,81900.0,14,416.37,312.28,572.51,357.65,THESIS_BROKEN,71.95,212.34,-16725.68
valid,2026-01-28,SENSEX,GAMMA,PE,82200.0,17,333.78,250.34,458.95,456.66,TARGET,70.65,316.23,41390.36
valid,2026-01-29,SENSEX,GAMMA,PE,82200.0,25,239.84,179.88,329.79,178.98,STOP,73.33,192.26,-30695.8
valid,2026-02-03,NIFTY,GAMMA,PE,25850.0,12,124.08,93.06,170.61,92.59,STOP,73.9,183.63,-28594.3
valid,2026-02-04,SENSEX,ALPHA,CE,83400.0,17,344.92,258.69,474.26,417.9,THESIS_BROKEN,72.23,291.39,24450.94
valid,2026-02-17,BANKEX,ALPHA,PE,68800.0,6,604.65,453.49,831.39,688.49,THESIS_BROKEN,68.74,257.16,14765.71
valid,2026-02-04,SENSEX,ALPHA,PE,84100.0,17,337.88,253.41,464.58,462.26,TARGET,71.24,319.81,41898.35
valid,2026-02-05,SENSEX,GAMMA,PE,83800.0,21,274.74,206.05,377.76,375.87,TARGET,71.45,321.13,42085.04
valid,2026-02-06,NIFTY,GAMMA,PE,25650.0,11,140.62,105.47,193.36,192.39,TARGET,75.86,328.41,42303.68
valid,2026-02-06,NIFTY,BETA,CE,25450.0,9,162.32,121.74,223.18,164.97,THESIS_BROKEN,72.96,237.45,1481.72
valid,2026-02-19,BANKEX,ALPHA,CE,68800.0,7,522.72,392.04,718.74,390.08,STOP,69.12,177.99,-28101.55
valid,2026-02-20,BANKEX,ALPHA,PE,69100.0,7,568.39,426.29,781.54,618.74,THESIS_BROKEN,73.09,268.48,10231.67
valid,2026-02-10,SENSEX,ALPHA,PE,84600.0,15,392.88,294.66,540.2,428.7,THESIS_BROKEN,72.49,265.99,10407.45
valid,2026-02-10,SENSEX,ALPHA,PE,84600.0,16,359.17,269.38,493.86,423.87,THESIS_BROKEN,71.25,279.24,20352.87
valid,2026-02-10,NIFTY,ALPHA,PE,26100.0,14,108.33,81.25,148.95,148.21,TARGET,74.82,322.45,41474.89
valid,2026-02-10,NIFTY,ALPHA,PE,26100.0,13,117.13,87.85,161.05,160.25,TARGET,75.03,323.65,41641.12
valid,2026-02-10,NIFTY,ALPHA,CE,25800.0,14,109.56,82.17,150.65,149.89,TARGET,75.43,325.85,41947.08
valid,2026-02-10,NIFTY,ALPHA,CE,25800.0,16,95.0,71.25,130.62,129.97,TARGET,74.94,323.11,41566.43
valid,2026-02-11,NIFTY,ALPHA,CE,25800.0,7,202.4,151.8,278.3,245.27,THESIS_BROKEN,71.46,270.89,22163.09
valid,2026-02-11,FINNIFTY,ALPHA,CE,28100.0,10,281.2,210.9,386.66,309.94,THESIS_BROKEN,74.25,261.69,11159.46
valid,2026-02-11,NIFTY,ALPHA,CE,25800.0,8,185.86,139.39,255.55,226.46,THESIS_BROKEN,73.83,284.55,24005.22
valid,2026-02-25,BANKEX,ALPHA,PE,69000.0,11,342.32,256.74,470.69,420.74,THESIS_BROKEN,70.44,285.27,25521.49
valid,2026-02-12,SENSEX,GAMMA,PE,84000.0,32,186.82,140.12,256.88,139.42,STOP,73.19,191.77,-30605.18
valid,2026-02-12,SENSEX,ALPHA,CE,83600.0,25,233.51,175.13,321.07,319.47,TARGET,72.02,324.64,42583.41
valid,2026-02-25,BANKEX,BETA,CE,68400.0,9,421.34,316.01,579.35,314.43,STOP,70.77,183.59,-29121.69
valid,2026-02-12,NIFTY,BETA,CE,25700.0,8,179.17,134.38,246.36,174.87,THESIS_BROKEN,72.03,225.08,-2875.16
valid,2026-02-13,NIFTY,ALPHA,CE,25400.0,9,171.51,128.63,235.83,234.65,TARGET,75.74,327.77,42214.54
valid,2026-02-16,SENSEX,ALPHA,CE,82400.0,11,511.81,383.86,703.74,700.22,TARGET,70.29,313.93,41065.83
valid,2026-02-26,BANKEX,ALPHA,CE,68300.0,19,210.45,157.84,289.37,157.05,STOP,73.35,192.31,-30704.91
valid,2026-02-26,BANKEX,GAMMA,PE,68800.0,21,186.56,139.92,256.52,139.22,STOP,72.35,188.91,-30085.21
valid,2026-02-16,NIFTY,ALPHA,PE,25650.0,12,130.86,98.14,179.93,179.03,TARGET,76.64,333.03,42944.56
valid,2026-02-16,SENSEX,ALPHA,PE,83200.0,13,435.95,326.96,599.43,389.09,THESIS_BROKEN,70.6,214.27,-12467.75
valid,2026-02-18,NIFTY,GAMMA,PE,25800.0,9,163.68,122.76,225.06,175.72,THESIS_BROKEN,73.36,251.38,7800.23
valid,2026-02-18,SENSEX,ALPHA,PE,83600.0,21,276.19,207.14,379.76,265.17,THESIS_BROKEN,71.71,233.51,-4933.83
valid,2026-02-18,SENSEX,ALPHA,PE,83600.0,22,263.47,197.6,362.27,360.46,TARGET,71.68,322.53,42281.67
valid,2026-02-18,SENSEX,ALPHA,PE,83700.0,19,307.56,230.67,422.89,298.05,THESIS_BROKEN,72.07,237.06,-3922.07
valid,2026-02-19,SENSEX,ALPHA,CE,83400.0,24,247.37,185.53,340.13,338.43,TARGET,72.84,329.76,43307.33
valid,2026-02-19,SENSEX,ALPHA,CE,83400.0,23,258.76,194.07,355.8,193.1,STOP,72.96,191.01,-30468.2
valid,2026-02-19,FINNIFTY,BETA,CE,28250.0,14,204.16,153.12,280.72,181.14,THESIS_BROKEN,75.09,218.41,-13184.84
valid,2026-02-19,BANKNIFTY,ALPHA,CE,60800.0,19,418.04,313.53,574.81,571.94,TARGET,77.27,336.63,43445.45
valid,2026-02-23,BANKNIFTY,BETA,CE,61000.0,25,319.92,239.94,439.9,330.84,THESIS_BROKEN,77.64,261.86,3753.06
valid,2026-02-23,BANKNIFTY,BETA,CE,60900.0,23,346.59,259.94,476.56,395.81,THESIS_BROKEN,77.47,285.85,16618.62
valid,2026-02-23,FINNIFTY,ALPHA,CE,28300.0,20,147.71,110.78,203.1,202.08,TARGET,76.82,334.07,43089.12
valid,2026-02-23,BANKNIFTY,ALPHA,CE,60900.0,25,317.55,238.16,436.63,434.45,TARGET,77.24,336.47,43422.8
valid,2026-02-24,NIFTY,ALPHA,CE,25400.0,16,97.94,73.46,134.67,73.09,STOP,76.55,192.04,-30092.54
valid,2026-02-24,BANKNIFTY,BETA,CE,60800.0,34,231.84,173.88,318.77,233.23,THESIS_BROKEN,76.86,252.03,381.03
valid,2026-02-24,BANKNIFTY,ALPHA,CE,60800.0,32,249.83,187.37,343.52,186.44,STOP,77.62,195.46,-30702.62
valid,2026-02-24,NIFTY,GAMMA,PE,25500.0,15,102.96,77.22,141.57,76.83,STOP,75.78,189.6,-29657.24
valid,2026-02-25,NIFTY,BETA,CE,25500.0,7,208.38,156.29,286.53,224.87,THESIS_BROKEN,72.88,250.33,8331.94
valid,2026-02-25,SENSEX,GAMMA,PE,82500.0,17,343.29,257.47,472.02,366.96,THESIS_BROKEN,72.0,258.74,7716.38
valid,2026-02-26,SENSEX,ALPHA,PE,82600.0,24,242.84,182.13,333.9,332.23,TARGET,71.94,324.16,42513.02
valid,2026-02-26,SENSEX,ALPHA,PE,82600.0,24,249.44,187.08,342.97,341.26,TARGET,73.25,332.32,43669.77
valid,2026-02-26,SENSEX,ALPHA,CE,81900.0,28,208.21,156.16,286.29,284.85,TARGET,71.95,324.24,42525.89
valid,2026-02-26,NIFTY,BETA,CE,25350.0,8,186.38,139.79,256.28,217.06,THESIS_BROKEN,73.96,273.7,18057.49
valid,2026-02-26,NIFTY,BETA,CE,25350.0,8,183.92,137.94,252.89,201.98,THESIS_BROKEN,73.31,256.34,10509.35
valid,2026-02-26,SENSEX,ALPHA,CE,81900.0,26,228.76,171.57,314.54,170.71,STOP,72.93,190.9,-30448.18
valid,2026-02-26,SENSEX,ALPHA,CE,81900.0,36,163.55,122.66,224.88,223.75,TARGET,72.43,327.22,42948.75
valid,2026-02-27,NIFTY,ALPHA,CE,25200.0,9,163.64,122.73,225.0,164.18,THESIS_BROKEN,73.34,236.42,54.07
valid,2026-03-02,NIFTY,ALPHA,CE,24700.0,16,98.38,73.79,135.28,97.61,THESIS_BROKEN,76.78,248.55,-1254.73
valid,2026-03-23,BANKEX,ALPHA,PE,58700.0,4,842.07,631.55,1157.85,628.4,STOP,65.5,165.72,-25872.31
valid,2026-03-24,BANKEX,ALPHA,PE,59000.0,4,814.7,611.03,1120.22,798.34,THESIS_BROKEN,64.14,204.16,-2232.19
valid,2026-04-02,BANKEX,BETA,CE,57300.0,2,1625.98,1219.48,2235.72,1838.46,DAYLIGHT,64.06,231.49,12453.58
valid,2026-03-12,SENSEX,BETA,CE,76200.0,25,230.96,173.22,317.56,172.35,STOP,71.49,186.02,-29560.05
valid,2026-03-12,SENSEX,ALPHA,CE,75900.0,36,166.28,124.71,228.63,227.49,TARGET,73.25,332.29,43665.91
valid,2026-04-13,BANKEX,BETA,CE,62400.0,2,1424.41,1068.31,1958.57,1570.31,DAYLIGHT,59.05,201.17,8493.6
valid,2026-03-16,NIFTY,ALPHA,PE,23300.0,7,200.9,150.68,276.24,248.8,THESIS_BROKEN,71.11,274.45,24799.71
valid,2026-04-16,BANKEX,ALPHA,PE,63600.0,3,1062.82,797.12,1461.38,1201.71,THESIS_BROKEN,63.27,227.44,12209.5
valid,2026-03-19,SENSEX,BETA,CE,74800.0,23,258.15,193.61,354.95,269.79,THESIS_BROKEN,72.84,257.49,5026.94
valid,2026-03-24,NIFTY,GAMMA,PE,22850.0,11,137.98,103.49,189.73,188.78,TARGET,74.88,322.7,41508.59
test,2026-04-24,BANKEX,GAMMA,PE,63400.0,5,699.86,524.9,962.31,825.4,THESIS_BROKEN,67.13,256.95,18506.66
test,2026-04-27,BANKEX,ALPHA,CE,62800.0,5,715.57,536.68,983.91,797.04,THESIS_BROKEN,68.11,248.94,11903.86
valid,2026-03-30,FINNIFTY,GAMMA,PE,24100.0,16,185.81,139.36,255.49,254.21,TARGET,77.17,336.04,43364.1
valid,2026-03-30,FINNIFTY,GAMMA,PE,24000.0,18,158.4,118.8,217.8,216.71,TARGET,74.96,323.26,41585.7
valid,2026-03-30,FINNIFTY,GAMMA,PE,23950.0,18,163.02,122.27,224.15,223.03,TARGET,76.48,331.98,42799.99
test,2026-04-27,BANKEX,ALPHA,PE,63700.0,7,560.03,420.02,770.04,589.94,DAYLIGHT,72.37,257.08,5950.28
valid,2026-03-30,NIFTY,BETA,CE,22500.0,9,162.23,121.67,223.06,121.06,STOP,72.93,180.54,-28040.08
valid,2026-03-30,FINNIFTY,GAMMA,PE,23850.0,23,126.24,94.68,173.57,94.2,STOP,75.91,190.04,-29735.74
test,2026-04-29,BANKEX,ALPHA,PE,63100.0,10,385.57,289.18,530.16,527.51,TARGET,71.57,321.86,42188.18
valid,2026-04-07,FINNIFTY,ALPHA,PE,24650.0,4,694.94,521.2,955.54,706.8,THESIS_BROKEN,73.69,240.77,1583.5
test,2026-04-29,BANKEX,ALPHA,CE,62300.0,10,382.23,286.67,525.56,394.07,THESIS_BROKEN,71.15,246.41,3234.96
test,2026-05-07,BANKEX,BETA,CE,62700.0,3,1304.51,978.38,1793.7,1486.78,THESIS_BROKEN,72.29,275.79,16055.93
valid,2026-04-09,SENSEX,GAMMA,PE,77200.0,18,326.39,244.79,448.79,446.55,TARGET,72.33,326.57,42856.2
valid,2026-04-09,NIFTY,GAMMA,PE,23850.0,7,209.53,157.15,288.1,210.34,THESIS_BROKEN,73.14,235.67,119.07
valid,2026-04-10,NIFTY,ALPHA,CE,23900.0,8,196.2,147.15,269.77,211.49,THESIS_BROKEN,76.63,267.29,8830.83
valid,2026-04-10,NIFTY,ALPHA,CE,23900.0,8,191.27,143.45,262.99,234.17,THESIS_BROKEN,75.28,293.43,25374.44
valid,2026-04-15,SENSEX,ALPHA,CE,77900.0,14,403.92,302.94,555.39,461.48,THESIS_BROKEN,70.5,267.12,15779.46
test,2026-05-20,BANKEX,ALPHA,CE,59900.0,4,822.36,616.77,1130.74,1030.22,THESIS_BROKEN,64.52,256.59,24622.45
