split,day,underlying,protocol,opt,strike,lots,entry,stop,target,exit_price,action,entry_charge,exit_charge,net
train,2025-08-08,NIFTY,ALPHA,CE,24300.0,6,198.62,148.96,273.1,214.22,THESIS_BROKEN,63.86,208.73,6750.79
train,2025-08-11,SENSEX,ALPHA,CE,79900.0,14,355.3,266.48,488.54,486.09,TARGET,64.85,280.12,36277.58
train,2025-08-11,NIFTY,ALPHA,CE,24300.0,7,180.4,135.3,248.05,246.81,TARGET,66.25,272.44,34526.43
train,2025-08-11,NIFTY,ALPHA,PE,24600.0,9,136.71,102.53,187.97,187.03,TARGET,65.16,266.05,33638.59
train,2025-08-12,SENSEX,ALPHA,PE,81200.0,20,244.64,183.48,336.38,334.7,TARGET,64.18,275.92,35683.14
train,2025-08-12,NIFTY,GAMMA,PE,24750.0,10,130.37,97.78,179.26,120.0,THESIS_BROKEN,67.64,196.44,-8045.33
train,2025-08-12,NIFTY,ALPHA,CE,24450.0,8,155.94,116.95,214.41,213.34,TARGET,65.74,269.43,34107.19
train,2025-08-13,NIFTY,ALPHA,PE,24700.0,11,115.9,86.92,159.36,158.56,TARGET,66.67,274.81,34856.5
train,2025-08-13,NIFTY,ALPHA,PE,24700.0,12,103.0,77.25,141.63,140.92,TARGET,65.35,267.17,33793.99
train,2025-08-13,NIFTY,ALPHA,PE,24700.0,11,114.05,85.54,156.82,102.44,THESIS_BROKEN,65.97,185.88,-9832.37
train,2025-08-13,NIFTY,ALPHA,PE,24750.0,13,97.15,72.86,133.58,132.92,TARGET,66.25,272.48,34531.25
train,2025-08-14,NIFTY,ALPHA,CE,24550.0,14,88.97,66.73,122.33,66.39,STOP,65.67,157.48,-23927.56
train,2025-08-22,BANKEX,GAMMA,PE,61900.0,11,290.09,217.57,398.88,372.13,THESIS_BROKEN,63.3,255.04,26754.2
train,2025-08-14,NIFTY,ALPHA,PE,24750.0,13,101.38,76.03,139.39,75.65,STOP,68.12,165.25,-25314.43
train,2025-08-22,BANKEX,ALPHA,CE,61300.0,6,496.67,372.5,682.92,440.93,THESIS_BROKEN,60.68,173.18,-10266.66
train,2025-08-14,NIFTY,ALPHA,PE,24750.0,13,97.46,73.09,134.01,72.73,STOP,66.41,159.78,-24338.4
train,2025-08-18,NIFTY,ALPHA,PE,25100.0,8,155.28,116.46,213.5,184.37,THESIS_BROKEN,65.57,236.04,17156.89
train,2025-08-18,NIFTY,ALPHA,CE,24800.0,7,190.08,142.56,261.36,187.96,THESIS_BROKEN,68.55,213.1,-1397.01
train,2025-08-18,NIFTY,ALPHA,CE,24800.0,7,181.54,136.16,249.62,221.09,THESIS_BROKEN,66.54,246.51,20448.07
train,2025-08-18,NIFTY,ALPHA,CE,24800.0,7,186.87,140.15,256.94,191.39,THESIS_BROKEN,67.79,216.56,2088.78
train,2025-08-19,SENSEX,ALPHA,PE,81600.0,23,208.56,156.42,286.77,285.34,TARGET,63.39,270.97,34982.67
train,2025-08-19,SENSEX,ALPHA,PE,81600.0,25,198.26,148.7,272.61,147.95,STOP,64.71,163.02,-25382.48
train,2025-08-19,SENSEX,ALPHA,PE,81700.0,21,231.44,173.58,318.23,232.28,THESIS_BROKEN,63.91,207.47,82.57
train,2025-08-19,SENSEX,ALPHA,CE,81400.0,23,208.65,156.49,286.89,155.7,STOP,63.4,158.59,-24576.43
train,2025-08-19,NIFTY,ALPHA,PE,25100.0,10,124.61,93.46,171.34,170.48,TARGET,65.69,269.15,34068.65
train,2025-08-19,NIFTY,ALPHA,PE,25100.0,10,121.84,91.38,167.52,166.69,TARGET,64.76,263.69,33309.71
train,2025-08-21,NIFTY,ALPHA,PE,25250.0,1,106.04,79.53,145.81,79.13,STOP,27.05,28.91,-2074.03
train,2025-08-21,FINNIFTY,BETA,CE,26500.0,10,228.8,171.6,314.6,237.26,THESIS_BROKEN,64.83,205.84,3112.43
train,2025-08-21,NIFTY,BETA,CE,25000.0,11,113.74,85.3,156.39,155.61,TARGET,65.87,270.14,34207.18
train,2025-08-21,BANKNIFTY,GAMMA,PE,56100.0,21,305.01,228.76,419.39,362.88,THESIS_BROKEN,66.88,243.11,17918.59
train,2025-08-21,NIFTY,ALPHA,CE,25000.0,14,89.67,67.25,123.3,88.41,THESIS_BROKEN,66.0,201.86,-1597.42
train,2025-08-22,SENSEX,ALPHA,CE,81300.0,12,396.04,297.03,544.56,419.84,THESIS_BROKEN,63.02,213.5,5434.58
train,2025-08-22,SENSEX,ALPHA,CE,81300.0,12,394.37,295.78,542.26,413.02,THESIS_BROKEN,62.84,210.43,4203.33
train,2025-08-25,SENSEX,ALPHA,CE,81400.0,14,335.85,251.89,461.8,304.27,THESIS_BROKEN,62.59,184.17,-9089.44
train,2025-08-25,SENSEX,ALPHA,CE,81300.0,14,341.44,256.08,469.48,467.13,TARGET,63.25,270.12,34860.56
train,2025-08-25,NIFTY,ALPHA,CE,24800.0,8,150.3,112.73,206.67,205.63,TARGET,64.22,260.54,32873.64
train,2025-08-25,FINNIFTY,ALPHA,CE,26200.0,13,189.2,141.9,260.15,258.85,TARGET,67.91,282.08,35867.62
train,2025-08-25,FINNIFTY,ALPHA,CE,26200.0,12,205.92,154.44,283.14,241.34,THESIS_BROKEN,68.12,246.07,16686.09
train,2025-08-25,SENSEX,ALPHA,CE,81400.0,16,296.03,222.02,407.04,405.01,TARGET,62.88,267.86,34541.83
train,2025-08-25,SENSEX,ALPHA,CE,81400.0,17,287.06,215.29,394.7,392.73,TARGET,64.08,275.26,35589.31
train,2025-08-25,NIFTY,ALPHA,PE,25100.0,10,125.97,94.48,173.21,147.61,THESIS_BROKEN,66.15,236.2,15924.84
train,2025-08-26,SENSEX,ALPHA,CE,80900.0,22,224.8,168.6,309.09,167.75,STOP,64.62,162.71,-25325.8
train,2025-08-26,SENSEX,ALPHA,CE,80800.0,23,209.31,156.98,287.8,286.36,TARGET,63.53,271.86,35108.3
train,2025-08-26,SENSEX,ALPHA,CE,80900.0,24,207.94,155.96,285.92,284.49,TARGET,64.99,280.97,36397.74
train,2025-08-26,NIFTY,GAMMA,PE,24900.0,11,121.04,90.78,166.44,165.6,TARGET,68.58,285.97,36406.89
train,2025-08-26,SENSEX,ALPHA,CE,80900.0,25,195.1,146.32,268.26,266.92,TARGET,64.05,275.12,35570.69
train,2025-08-26,FINNIFTY,ALPHA,CE,25900.0,14,167.2,125.4,229.9,228.75,TARGET,65.77,269.61,34132.9
train,2025-08-26,FINNIFTY,ALPHA,CE,25900.0,14,168.48,126.36,231.65,125.73,STOP,66.09,158.81,-24165.34
train,2025-08-26,NIFTY,ALPHA,CE,24650.0,10,128.7,96.52,176.96,176.08,TARGET,67.08,277.21,35188.98
train,2025-08-26,NIFTY,ALPHA,CE,24650.0,10,123.02,92.27,169.16,91.81,STOP,65.16,155.83,-23634.0
train,2025-08-28,NIFTY,BETA,CE,24500.0,11,118.32,88.74,162.68,161.87,TARGET,67.57,280.06,35585.31
train,2025-08-28,NIFTY,ALPHA,PE,24700.0,13,96.27,72.2,132.37,131.71,TARGET,65.88,270.23,34218.02
train,2025-08-29,NIFTY,ALPHA,CE,24400.0,7,176.35,132.26,242.48,174.03,THESIS_BROKEN,65.3,199.06,-1485.77
train,2025-08-29,NIFTY,ALPHA,CE,24400.0,7,167.55,125.66,230.38,202.28,THESIS_BROKEN,63.22,227.55,17943.27
train,2025-09-05,BANKEX,ALPHA,PE,60700.0,5,614.2,460.65,844.52,694.46,DAYLIGHT,61.8,219.91,11757.93
train,2025-09-01,NIFTY,ALPHA,CE,24400.0,9,143.7,107.78,197.59,196.61,TARGET,67.3,278.45,35362.45
train,2025-09-01,NIFTY,ALPHA,CE,24400.0,9,141.33,106.0,194.33,176.26,THESIS_BROKEN,66.58,252.09,23263.3
train,2025-09-02,NIFTY,GAMMA,PE,24700.0,13,97.77,73.33,134.43,133.76,TARGET,66.54,274.04,34750.49
train,2025-09-03,SENSEX,ALPHA,CE,79900.0,15,331.89,248.92,456.35,454.07,TARGET,64.89,280.33,36308.1
train,2025-09-03,SENSEX,ALPHA,CE,79900.0,15,321.77,241.33,442.44,440.22,TARGET,63.63,272.5,35199.57
train,2025-09-03,NIFTY,ALPHA,PE,24700.0,8,149.73,112.3,205.88,173.23,THESIS_BROKEN,64.07,223.21,13811.22
train,2025-09-03,NIFTY,ALPHA,PE,24700.0,9,142.08,106.56,195.35,150.15,THESIS_BROKEN,66.8,218.23,5161.88
train,2025-09-03,SENSEX,ALPHA,PE,80600.0,17,279.18,209.38,383.87,208.34,STOP,62.96,157.1,-24306.31
train,2025-09-03,NIFTY,ALPHA,PE,24800.0,8,149.6,112.2,205.7,145.32,THESIS_BROKEN,64.03,191.05,-2823.23
train,2025-09-04,SENSEX,ALPHA,CE,80800.0,19,259.03,194.27,356.16,250.49,THESIS_BROKEN,64.42,203.01,-3511.4
train,2025-09-04,SENSEX,GAMMA,PE,81200.0,20,247.46,185.59,340.25,338.55,TARGET,64.65,278.83,36094.42
train,2025-09-04,NIFTY,BETA,CE,24700.0,7,167.99,125.99,230.99,162.43,THESIS_BROKEN,63.33,187.38,-3168.79
train,2025-09-04,NIFTY,GAMMA,PE,24850.0,9,136.18,102.14,187.25,186.31,TARGET,65.01,265.12,33508.47
train,2025-09-09,NIFTY,ALPHA,PE,24950.0,13,99.31,74.48,136.55,103.78,THESIS_BROKEN,67.21,217.92,4073.61
train,2025-09-11,SENSEX,ALPHA,PE,81800.0,21,236.9,177.67,325.73,176.78,STOP,64.86,163.53,-25475.58
train,2025-09-11,NIFTY,ALPHA,CE,24900.0,8,164.34,123.25,225.97,188.6,DAYLIGHT,68.01,240.92,14248.42
train,2025-09-15,NIFTY,ALPHA,PE,25200.0,13,98.56,73.92,135.52,105.97,THESIS_BROKEN,66.88,222.02,6933.41
train,2025-09-23,BANKEX,ALPHA,CE,61900.0,6,491.13,368.35,675.3,466.51,THESIS_BROKEN,60.26,181.86,-4674.13
train,2025-09-16,NIFTY,ALPHA,PE,25300.0,14,90.95,68.21,125.05,97.71,THESIS_BROKEN,66.61,220.62,6811.82
train,2025-09-16,NIFTY,ALPHA,PE,25300.0,13,102.08,76.56,140.36,76.18,STOP,68.43,166.23,-25489.89
train,2025-09-16,NIFTY,ALPHA,PE,25300.0,12,106.35,79.76,146.23,145.5,TARGET,66.72,275.07,34892.63
train,2025-09-16,NIFTY,ALPHA,PE,25300.0,15,86.06,64.55,118.34,87.41,THESIS_BROKEN,67.21,212.46,1235.42
train,2025-09-17,SENSEX,ALPHA,CE,82400.0,14,354.46,265.85,487.39,484.95,TARGET,64.76,279.52,36192.1
train,2025-09-17,SENSEX,ALPHA,CE,82400.0,14,348.57,261.43,479.28,476.88,TARGET,64.08,275.26,35589.31
train,2025-09-17,SENSEX,ALPHA,CE,82400.0,14,337.88,253.41,464.58,462.26,TARGET,62.83,267.55,34496.19
train,2025-09-17,SENSEX,ALPHA,CE,82400.0,15,329.3,246.97,452.78,450.52,TARGET,64.57,278.33,36023.73
train,2025-09-24,BANKEX,ALPHA,CE,61900.0,9,362.6,271.95,498.58,388.5,THESIS_BROKEN,64.2,221.29,6705.82
train,2025-09-17,NIFTY,ALPHA,CE,25200.0,6,196.68,147.51,270.44,227.81,DAYLIGHT,63.47,220.46,13722.43
train,2025-09-18,NIFTY,ALPHA,CE,25300.0,7,179.08,134.31,246.24,245.0,TARGET,65.94,270.62,34273.45
train,2025-09-25,BANKEX,ALPHA,PE,62500.0,15,217.27,162.95,298.75,162.14,STOP,64.15,161.1,-25035.0
train,2025-09-25,BANKEX,ALPHA,CE,61900.0,15,216.92,162.69,298.26,161.88,STOP,64.08,160.88,-24994.51
train,2025-09-18,NIFTY,ALPHA,PE,25500.0,13,98.91,74.18,136.0,73.81,STOP,67.04,161.81,-24700.3
train,2025-09-19,NIFTY,ALPHA,CE,25200.0,8,149.91,112.43,206.12,205.09,TARGET,64.12,259.92,32786.89
train,2025-09-19,NIFTY,ALPHA,CE,25200.0,8,148.68,111.51,204.43,152.58,THESIS_BROKEN,63.79,199.41,2081.15
train,2025-09-19,SENSEX,ALPHA,CE,82300.0,9,516.91,387.68,710.75,650.83,THESIS_BROKEN,62.18,244.38,23798.59
train,2025-09-19,NIFTY,ALPHA,CE,25200.0,8,156.95,117.71,215.8,184.77,THESIS_BROKEN,66.02,236.5,16391.58
train,2025-09-19,NIFTY,BETA,CE,25200.0,8,159.72,119.79,219.62,192.98,DAYLIGHT,66.77,245.97,19643.41
train,2025-09-22,SENSEX,ALPHA,PE,82600.0,18,270.6,202.95,372.08,355.91,THESIS_BROKEN,64.0,265.08,30383.06
train,2025-09-22,NIFTY,ALPHA,PE,25400.0,14,90.73,68.05,124.75,124.13,TARGET,66.52,273.9,34728.79
train,2025-09-22,SENSEX,ALPHA,CE,81900.0,9,519.2,389.4,713.9,589.89,THESIS_BROKEN,62.34,223.72,12437.37
train,2025-09-23,SENSEX,ALPHA,CE,81900.0,11,443.04,332.28,609.17,508.64,DAYLIGHT,64.02,234.5,14135.24
train,2025-09-24,SENSEX,ALPHA,PE,82100.0,21,229.72,172.29,315.87,171.43,STOP,63.61,159.3,-24705.75
train,2025-09-25,SENSEX,ALPHA,CE,81400.0,18,267.65,200.74,368.02,199.74,STOP,63.56,159.12,-24672.69
train,2025-09-25,SENSEX,ALPHA,CE,81300.0,17,279.31,209.48,384.05,382.13,TARGET,62.97,268.47,34627.95
train,2025-09-25,SENSEX,ALPHA,CE,81400.0,18,271.04,203.28,372.68,202.26,STOP,64.07,160.82,-24984.39
train,2025-09-25,SENSEX,ALPHA,CE,81300.0,21,235.93,176.95,324.4,176.06,STOP,64.68,162.96,-25371.67
train,2025-09-25,SENSEX,ALPHA,CE,81300.0,21,230.91,173.18,317.5,315.92,TARGET,63.82,273.67,35364.39
train,2025-09-25,FINNIFTY,GAMMA,PE,26500.0,20,120.91,90.68,166.25,165.42,TARGET,67.16,277.75,35263.67
train,2025-09-25,SENSEX,ALPHA,CE,81200.0,24,206.05,154.54,283.32,281.9,TARGET,64.61,278.63,36066.15
train,2025-09-25,SENSEX,ALPHA,CE,81200.0,28,176.66,132.5,242.91,241.69,TARGET,64.63,278.69,36075.14
train,2025-09-26,SENSEX,GAMMA,PE,81000.0,14,348.52,261.39,479.22,361.98,THESIS_BROKEN,64.08,214.62,3489.26
train,2025-09-26,FINNIFTY,GAMMA,PE,26200.0,19,125.75,94.31,172.91,150.1,THESIS_BROKEN,66.66,242.67,18191.92
train,2025-09-29,NIFTY,ALPHA,CE,24550.0,7,177.32,132.99,243.81,177.41,THESIS_BROKEN,65.53,202.47,-221.54
train,2025-09-29,FINNIFTY,GAMMA,PE,26050.0,24,101.38,76.03,139.39,97.76,THESIS_BROKEN,67.44,203.83,-3743.83
train,2025-09-29,NIFTY,ALPHA,CE,24550.0,8,162.71,122.03,223.73,162.58,THESIS_BROKEN,67.58,210.94,-355.92
train,2025-09-30,FINNIFTY,ALPHA,CE,25900.0,18,138.12,103.59,189.91,188.96,TARGET,68.4,284.89,36254.36
train,2025-09-30,FINNIFTY,ALPHA,CE,25900.0,20,124.96,93.72,171.82,170.96,TARGET,68.63,286.25,36445.84
train,2025-09-30,BANKNIFTY,ALPHA,CE,54400.0,29,225.19,168.89,309.64,308.09,TARGET,67.72,280.98,35712.28
train,2025-09-30,NIFTY,ALPHA,PE,24800.0,12,107.49,80.62,147.8,147.06,TARGET,67.17,277.77,35268.5
train,2025-09-30,BANKNIFTY,ALPHA,PE,54900.0,30,220.18,165.13,302.74,164.31,STOP,68.23,165.59,-25375.17
train,2025-09-30,BANKNIFTY,ALPHA,PE,54900.0,34,194.04,145.53,266.81,265.47,TARGET,68.18,283.62,36078.0
train,2025-09-30,NIFTY,ALPHA,CE,24550.0,17,77.4,58.05,106.42,57.76,STOP,68.05,165.02,-25273.09
train,2025-10-01,SENSEX,ALPHA,PE,80600.0,22,226.78,170.08,311.82,310.26,TARGET,64.98,280.89,36386.17
train,2025-10-01,NIFTY,ALPHA,PE,24800.0,9,144.54,108.41,198.74,197.75,TARGET,67.56,279.94,35568.43
train,2025-10-01,NIFTY,ALPHA,PE,24800.0,9,139.48,104.61,191.78,128.31,THESIS_BROKEN,66.0,189.92,-7798.88
train,2025-10-03,SENSEX,GAMMA,PE,81200.0,14,354.82,266.11,487.87,366.96,THESIS_BROKEN,64.8,217.24,3117.16
train,2025-10-03,NIFTY,BETA,CE,24700.0,9,142.03,106.52,195.29,194.32,TARGET,66.79,275.5,34950.44
train,2025-10-03,NIFTY,ALPHA,CE,24700.0,9,145.64,109.23,200.26,199.25,TARGET,67.88,281.88,35839.5
train,2025-10-07,SENSEX,GAMMA,PE,82200.0,17,287.58,215.69,395.43,278.85,THESIS_BROKEN,64.15,202.27,-3236.41
train,2025-10-07,NIFTY,ALPHA,PE,25250.0,18,72.38,54.28,99.52,54.01,STOP,67.62,163.63,-25025.92
train,2025-10-08,SENSEX,ALPHA,CE,81800.0,15,327.05,245.29,449.7,331.29,THESIS_BROKEN,64.29,210.91,994.77
train,2025-10-15,BANKEX,GAMMA,PE,64100.0,5,613.18,459.89,843.13,693.32,THESIS_BROKEN,61.74,219.6,11738.46
train,2025-10-08,SENSEX,BETA,CE,81700.0,19,261.32,195.99,359.31,195.01,STOP,64.78,163.25,-25425.43
train,2025-10-16,BANKEX,ALPHA,PE,64500.0,6,528.0,396.0,726.0,722.37,TARGET,63.02,268.66,34654.92
train,2025-10-09,NIFTY,ALPHA,PE,25250.0,12,107.93,80.95,148.41,116.12,THESIS_BROKEN,67.36,224.29,7074.4
train,2025-10-09,SENSEX,ALPHA,CE,81800.0,1,198.88,149.16,273.46,272.09,TARGET,13.37,26.31,1424.57
train,2025-10-09,NIFTY,ALPHA,PE,25250.0,11,112.02,84.02,154.03,117.01,THESIS_BROKEN,65.22,208.99,3840.89
train,2025-10-17,BANKEX,ALPHA,PE,66000.0,4,763.58,572.68,1049.92,729.43,THESIS_BROKEN,61.6,188.58,-4347.16
train,2025-10-14,NIFTY,ALPHA,CE,25100.0,9,142.21,106.66,195.54,125.72,THESIS_BROKEN,66.85,186.56,-11383.99
train,2025-10-14,NIFTY,ALPHA,CE,25100.0,11,116.73,87.55,160.51,116.56,THESIS_BROKEN,66.99,208.29,-413.67
train,2025-10-14,SENSEX,GAMMA,PE,82200.0,13,371.49,278.62,510.8,445.26,THESIS_BROKEN,63.66,241.78,18874.89
train,2025-10-15,SENSEX,ALPHA,PE,82500.0,18,264.79,198.59,364.09,362.27,TARGET,63.13,269.4,34759.03
train,2025-10-15,SENSEX,BETA,CE,82300.0,15,327.93,245.95,450.91,448.65,TARGET,64.39,277.26,35874.34
train,2025-10-20,NIFTY,GAMMA,PE,25950.0,14,93.06,69.8,127.96,69.45,STOP,67.62,163.63,-25025.92
train,2025-10-29,BANKEX,ALPHA,CE,65400.0,8,378.71,284.03,520.72,518.12,TARGET,61.29,257.95,33139.61
train,2025-10-30,BANKEX,ALPHA,CE,65400.0,12,257.4,193.05,353.92,192.08,STOP,62.03,153.93,-23729.45
train,2025-10-30,BANKEX,ALPHA,CE,65300.0,11,282.0,211.5,387.74,276.66,THESIS_BROKEN,62.18,195.67,-2018.81
train,2025-10-30,BANKEX,ALPHA,CE,65300.0,12,269.02,201.76,369.9,368.05,TARGET,63.76,273.31,35314.28
train,2025-10-30,BANKEX,GAMMA,PE,65700.0,17,189.16,141.87,260.09,180.0,THESIS_BROKEN,63.6,196.61,-4932.06
train,2025-10-23,SENSEX,ALPHA,CE,84900.0,22,222.24,166.68,305.59,304.06,TARGET,64.15,275.74,35658.08
train,2025-10-23,FINNIFTY,BETA,CE,27600.0,12,207.15,155.36,284.83,208.95,THESIS_BROKEN,68.39,216.2,578.45
train,2025-10-24,BANKNIFTY,ALPHA,CE,57800.0,18,356.49,267.37,490.17,292.53,THESIS_BROKEN,66.96,175.28,-17510.9
train,2025-10-24,NIFTY,ALPHA,CE,25700.0,7,185.15,138.86,254.58,232.83,THESIS_BROKEN,67.39,258.34,24705.22
train,2025-10-24,NIFTY,ALPHA,CE,25700.0,7,176.4,132.3,242.54,171.69,THESIS_BROKEN,65.31,196.69,-2734.09
train,2025-10-27,NIFTY,ALPHA,PE,26100.0,13,95.57,71.68,131.41,130.75,TARGET,65.58,268.43,33967.44
train,2025-10-27,NIFTY,ALPHA,PE,26050.0,14,88.97,66.73,122.33,121.72,TARGET,65.67,269.05,34054.19
train,2025-10-27,BANKNIFTY,ALPHA,CE,57800.0,21,315.35,236.51,433.6,431.44,TARGET,68.35,284.6,36214.61
train,2025-10-27,NIFTY,ALPHA,PE,26100.0,13,98.82,74.12,135.88,135.2,TARGET,67.0,276.76,35126.34
train,2025-10-27,BANKNIFTY,ALPHA,CE,57800.0,20,325.86,244.4,448.06,445.82,TARGET,67.64,280.45,35639.52
train,2025-10-28,NIFTY,ALPHA,CE,25800.0,10,123.99,92.99,170.49,136.27,THESIS_BROKEN,65.48,219.86,8919.6
train,2025-10-28,NIFTY,GAMMA,PE,26000.0,13,102.52,76.89,140.97,140.26,TARGET,68.62,286.22,36441.83
train,2025-10-28,FINNIFTY,ALPHA,CE,27250.0,24,101.2,75.9,139.15,138.45,TARGET,67.36,278.84,35417.88
train,2025-10-28,NIFTY,ALPHA,CE,25750.0,11,113.21,84.91,155.67,84.48,STOP,65.67,157.46,-23923.35
train,2025-10-29,SENSEX,ALPHA,PE,85100.0,18,270.25,202.69,371.59,369.73,TARGET,63.95,274.46,35476.21
train,2025-10-29,SENSEX,ALPHA,PE,85100.0,19,260.22,195.16,357.8,220.39,THESIS_BROKEN,64.61,181.43,-15378.97
train,2025-10-30,SENSEX,ALPHA,CE,84400.0,18,270.6,202.95,372.08,201.94,STOP,64.0,160.62,-24943.93
train,2025-10-30,SENSEX,ALPHA,CE,84400.0,18,265.98,199.49,365.72,198.49,STOP,63.31,158.26,-24518.84
train,2025-10-30,SENSEX,ALPHA,CE,84400.0,20,243.06,182.29,334.2,332.53,TARGET,63.93,274.29,35451.78
train,2025-10-30,NIFTY,GAMMA,PE,26050.0,8,166.06,124.54,228.33,160.94,THESIS_BROKEN,68.48,209.05,-3346.38
train,2025-10-30,SENSEX,ALPHA,CE,84300.0,18,266.46,199.85,366.39,364.56,TARGET,63.39,270.94,34978.81
train,2025-10-30,SENSEX,ALPHA,CE,84300.0,23,216.74,162.56,298.02,161.75,STOP,64.94,163.82,-25528.2
train,2025-11-11,BANKEX,BETA,CE,64900.0,3,932.62,699.47,1282.36,1054.5,DAYLIGHT,58.41,202.46,10708.06
train,2025-11-03,NIFTY,ALPHA,PE,25900.0,11,115.1,86.33,158.27,157.48,TARGET,66.36,273.1,34617.98
train,2025-11-12,BANKEX,ALPHA,CE,65200.0,3,883.21,662.41,1214.42,998.63,DAYLIGHT,56.55,192.99,10138.24
train,2025-11-04,NIFTY,ALPHA,CE,25500.0,12,105.16,78.87,144.59,78.48,STOP,66.22,159.23,-24241.36
train,2025-11-14,BANKEX,GAMMA,PE,65600.0,6,548.02,411.01,753.53,619.64,THESIS_BROKEN,64.51,233.8,12592.62
train,2025-11-07,NIFTY,BETA,CE,25350.0,8,156.38,117.28,215.02,177.51,THESIS_BROKEN,65.86,228.14,12385.2
train,2025-11-18,BANKEX,ALPHA,PE,66400.0,5,588.54,441.41,809.25,568.1,THESIS_BROKEN,60.21,184.2,-3311.72
train,2025-11-10,NIFTY,ALPHA,CE,25500.0,9,138.69,104.02,190.7,189.74,TARGET,65.76,269.56,34126.48
train,2025-11-11,NIFTY,ALPHA,PE,25650.0,13,98.56,73.92,135.52,101.19,THESIS_BROKEN,66.88,213.07,2285.76
train,2025-11-11,NIFTY,BETA,CE,25450.0,12,109.82,82.37,151.01,150.25,TARGET,68.12,283.3,36034.64
train,2025-11-12,SENSEX,ALPHA,PE,84700.0,17,287.76,215.82,395.67,393.69,TARGET,64.18,275.86,35676.72
train,2025-11-13,SENSEX,ALPHA,CE,84300.0,2,211.95,158.96,291.43,289.97,TARGET,27.12,45.46,3048.35
train,2025-11-13,NIFTY,ALPHA,PE,26100.0,8,151.05,113.29,207.7,202.78,THESIS_BROKEN,64.42,257.25,30715.73
train,2025-11-24,BANKEX,ALPHA,CE,66000.0,7,462.22,346.67,635.55,632.37,TARGET,63.86,273.88,35394.75
train,2025-11-24,BANKEX,ALPHA,PE,66600.0,7,454.3,340.73,624.66,339.02,STOP,63.17,157.78,-24429.46
train,2025-11-17,NIFTY,ALPHA,PE,26100.0,11,115.98,86.99,159.48,158.68,TARGET,66.71,275.01,34882.98
train,2025-11-17,NIFTY,ALPHA,PE,26100.0,11,111.23,83.42,152.94,117.46,THESIS_BROKEN,64.94,209.7,4863.25
train,2025-11-18,SENSEX,ALPHA,PE,85100.0,12,391.29,293.47,538.03,455.16,THESIS_BROKEN,62.54,229.48,15036.96
train,2025-11-18,SENSEX,ALPHA,PE,85100.0,13,373.3,279.97,513.28,433.77,THESIS_BROKEN,63.85,236.15,15423.3
train,2025-11-18,NIFTY,ALPHA,PE,26050.0,17,76.16,57.12,104.73,104.2,TARGET,67.35,278.74,35402.2
train,2025-11-19,BANKNIFTY,ALPHA,PE,59200.0,17,374.0,280.5,514.25,401.88,THESIS_BROKEN,66.57,220.4,6822.56
train,2025-11-20,SENSEX,ALPHA,PE,85600.0,22,225.54,169.16,310.12,168.31,STOP,64.75,163.18,-25409.92
train,2025-11-20,SENSEX,ALPHA,PE,85700.0,21,228.49,171.37,314.18,235.17,THESIS_BROKEN,63.4,209.76,2530.87
train,2025-11-20,SENSEX,BETA,CE,85500.0,31,156.77,117.58,215.56,116.99,STOP,63.91,160.3,-24888.36
train,2025-11-21,BANKNIFTY,ALPHA,CE,58800.0,17,383.94,287.96,527.92,401.18,THESIS_BROKEN,67.71,220.06,4108.43
train,2025-11-21,BANKNIFTY,ALPHA,PE,59200.0,20,325.12,243.84,447.03,326.81,THESIS_BROKEN,67.55,211.88,228.1
train,2025-11-24,BANKNIFTY,ALPHA,CE,58900.0,23,285.82,214.37,393.01,213.3,STOP,68.01,164.92,-25255.03
train,2025-11-25,BANKNIFTY,ALPHA,PE,59200.0,25,262.64,196.98,361.12,359.32,TARGET,67.96,282.36,35905.76
train,2025-11-25,FINNIFTY,GAMMA,PE,27600.0,24,103.05,77.29,141.69,104.38,THESIS_BROKEN,68.15,216.03,990.22
train,2025-11-25,FINNIFTY,ALPHA,CE,27400.0,21,117.66,88.24,161.78,108.65,THESIS_BROKEN,68.11,198.87,-7828.66
train,2025-11-25,NIFTY,ALPHA,PE,26100.0,12,107.14,80.36,147.32,146.58,TARGET,67.03,276.94,35152.85
train,2025-11-25,FINNIFTY,ALPHA,CE,27300.0,24,102.08,76.56,140.36,76.18,STOP,67.74,164.05,-25098.48
train,2025-11-26,NIFTY,ALPHA,PE,26250.0,8,157.43,118.07,216.47,182.33,THESIS_BROKEN,66.14,233.7,14641.21
train,2025-11-26,NIFTY,ALPHA,PE,26300.0,8,154.26,115.7,212.11,181.89,THESIS_BROKEN,65.29,233.19,16274.72
train,2025-11-26,NIFTY,ALPHA,PE,26300.0,7,167.02,125.27,229.66,166.76,THESIS_BROKEN,63.1,191.74,-392.39
train,2025-11-27,SENSEX,ALPHA,PE,86200.0,19,261.58,196.19,359.67,357.87,TARGET,64.82,279.91,36247.04
train,2025-11-27,SENSEX,ALPHA,PE,86200.0,21,236.63,177.47,325.37,323.74,TARGET,64.81,279.87,36241.59
train,2025-11-27,SENSEX,ALPHA,CE,85300.0,23,216.57,162.43,297.78,296.29,TARGET,64.92,280.48,36327.68
train,2025-11-27,NIFTY,GAMMA,PE,26300.0,9,136.22,102.17,187.31,161.14,THESIS_BROKEN,65.02,232.48,16520.97
